 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.70000E+06 eV = 1.35973E+05 a.u.
 #
 # WARNING: High-energy factorization with free-atom DF screening.
 #          Absorption, polarization and exchange corrections are
 #          switched off.
 #          Phase shifts are calculated for the bare nucleus.
 #          Scattering amplitudes are not evaluated.
 #
 # Element:  H,  Z =   1,  atomic weight = 1.00790E+00 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 1.07281E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons =  1
 #
 # Total elastic cross section = 1.10035E-20 cm**2 = 3.92943E-04 a0**2
 # 1st transport cross section = 9.95317E-26 cm**2 = 3.55434E-09 a0**2
 # 2nd transport cross section = 2.87000E-25 cm**2 = 1.02489E-08 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  9.300E+00  6.57214E-03  6.93798E-24  2.47760E-07  0.00000E+00  2.1E-05
  9.400E+00  6.71392E-03  6.64724E-24  2.37377E-07  0.00000E+00  1.5E-05
  9.500E+00  6.85720E-03  6.37157E-24  2.27533E-07  0.00000E+00  4.5E-06
  9.600E+00  7.00198E-03  6.11003E-24  2.18193E-07  0.00000E+00  9.0E-06
  9.700E+00  7.14827E-03  5.86176E-24  2.09327E-07  0.00000E+00  1.7E-05
  9.800E+00  7.29605E-03  5.62598E-24  2.00907E-07  0.00000E+00  1.9E-05
  9.900E+00  7.44534E-03  5.40192E-24  1.92906E-07  0.00000E+00  1.8E-05
  1.000E+01  7.59612E-03  5.18890E-24  1.85299E-07  0.00000E+00  1.2E-05
  1.025E+01  7.97965E-03  4.70051E-24  1.67858E-07  0.00000E+00  1.4E-05
  1.050E+01  8.37255E-03  4.26822E-24  1.52421E-07  0.00000E+00  1.5E-05
  1.075E+01  8.77480E-03  3.88448E-24  1.38717E-07  0.00000E+00  1.5E-05
  1.100E+01  9.18641E-03  3.54288E-24  1.26519E-07  0.00000E+00  1.4E-05
  1.125E+01  9.60736E-03  3.23799E-24  1.15631E-07  0.00000E+00  1.4E-05
  1.150E+01  1.00376E-02  2.96519E-24  1.05889E-07  0.00000E+00  1.2E-05
  1.175E+01  1.04773E-02  2.72050E-24  9.71508E-08  0.00000E+00  1.0E-05
  1.200E+01  1.09262E-02  2.50052E-24  8.92951E-08  0.00000E+00  8.1E-06
  1.225E+01  1.13844E-02  2.30231E-24  8.22170E-08  0.00000E+00  5.7E-06
  1.250E+01  1.18520E-02  2.12334E-24  7.58259E-08  0.00000E+00  3.3E-06
  1.275E+01  1.23288E-02  1.96141E-24  7.00434E-08  0.00000E+00  1.0E-06
  1.300E+01  1.28150E-02  1.81462E-24  6.48012E-08  0.00000E+00  3.2E-06
  1.325E+01  1.33104E-02  1.68129E-24  6.00400E-08  0.00000E+00  4.9E-06
  1.350E+01  1.38150E-02  1.55997E-24  5.57076E-08  0.00000E+00  6.3E-06
  1.375E+01  1.43290E-02  1.44939E-24  5.17587E-08  0.00000E+00  7.2E-06
  1.400E+01  1.48521E-02  1.34843E-24  4.81532E-08  0.00000E+00  7.6E-06
  1.425E+01  1.53845E-02  1.25609E-24  4.48558E-08  0.00000E+00  7.6E-06
  1.450E+01  1.59262E-02  1.17152E-24  4.18356E-08  0.00000E+00  7.3E-06
  1.475E+01  1.64770E-02  1.09393E-24  3.90651E-08  0.00000E+00  6.9E-06
  1.500E+01  1.70371E-02  1.02266E-24  3.65198E-08  0.00000E+00  6.2E-06
  1.525E+01  1.76063E-02  9.57089E-25  3.41783E-08  0.00000E+00  5.2E-06
  1.550E+01  1.81848E-02  8.96683E-25  3.20211E-08  0.00000E+00  4.0E-06
  1.575E+01  1.87724E-02  8.40961E-25  3.00313E-08  0.00000E+00  2.8E-06
  1.600E+01  1.93692E-02  7.89495E-25  2.81934E-08  0.00000E+00  1.4E-06
  1.625E+01  1.99751E-02  7.41900E-25  2.64937E-08  0.00000E+00  1.2E-06
  1.650E+01  2.05901E-02  6.97833E-25  2.49201E-08  0.00000E+00  2.3E-06
  1.675E+01  2.12143E-02  6.56984E-25  2.34613E-08  0.00000E+00  3.2E-06
  1.700E+01  2.18476E-02  6.19075E-25  2.21076E-08  0.00000E+00  3.9E-06
  1.725E+01  2.24900E-02  5.83857E-25  2.08499E-08  0.00000E+00  4.4E-06
  1.750E+01  2.31415E-02  5.51103E-25  1.96803E-08  0.00000E+00  4.5E-06
  1.775E+01  2.38021E-02  5.20610E-25  1.85913E-08  0.00000E+00  4.5E-06
  1.800E+01  2.44717E-02  4.92193E-25  1.75765E-08  0.00000E+00  4.3E-06
  1.825E+01  2.51504E-02  4.65684E-25  1.66299E-08  0.00000E+00  4.1E-06
  1.850E+01  2.58382E-02  4.40933E-25  1.57460E-08  0.00000E+00  3.6E-06
  1.875E+01  2.65349E-02  4.17800E-25  1.49199E-08  0.00000E+00  3.0E-06
  1.900E+01  2.72407E-02  3.96162E-25  1.41472E-08  0.00000E+00  2.3E-06
  1.925E+01  2.79555E-02  3.75903E-25  1.34238E-08  0.00000E+00  1.5E-06
  1.950E+01  2.86793E-02  3.56920E-25  1.27459E-08  0.00000E+00  6.9E-07
  1.975E+01  2.94120E-02  3.39117E-25  1.21101E-08  0.00000E+00  1.1E-06
  2.000E+01  3.01537E-02  3.22408E-25  1.15134E-08  0.00000E+00  1.8E-06
  2.025E+01  3.09043E-02  3.06713E-25  1.09529E-08  0.00000E+00  2.3E-06
  2.050E+01  3.16639E-02  2.91958E-25  1.04260E-08  0.00000E+00  2.7E-06
  2.075E+01  3.24324E-02  2.78078E-25  9.93034E-09  0.00000E+00  2.9E-06
  2.100E+01  3.32098E-02  2.65010E-25  9.46370E-09  0.00000E+00  3.0E-06
  2.125E+01  3.39961E-02  2.52699E-25  9.02406E-09  0.00000E+00  2.9E-06
  2.150E+01  3.47912E-02  2.41093E-25  8.60959E-09  0.00000E+00  2.8E-06
  2.175E+01  3.55952E-02  2.30143E-25  8.21856E-09  0.00000E+00  2.6E-06
  2.200E+01  3.64081E-02  2.19806E-25  7.84942E-09  0.00000E+00  2.3E-06
  2.225E+01  3.72297E-02  2.10041E-25  7.50070E-09  0.00000E+00  1.9E-06
  2.250E+01  3.80602E-02  2.00810E-25  7.17107E-09  0.00000E+00  1.4E-06
  2.275E+01  3.88995E-02  1.92080E-25  6.85929E-09  0.00000E+00  8.8E-07
  2.300E+01  3.97476E-02  1.83817E-25  6.56421E-09  0.00000E+00  5.0E-07
  2.325E+01  4.06044E-02  1.75992E-25  6.28478E-09  0.00000E+00  1.0E-06
  2.350E+01  4.14700E-02  1.68577E-25  6.02000E-09  0.00000E+00  1.4E-06
  2.375E+01  4.23443E-02  1.61548E-25  5.76897E-09  0.00000E+00  1.8E-06
  2.400E+01  4.32273E-02  1.54879E-25  5.53083E-09  0.00000E+00  2.0E-06
  2.425E+01  4.41190E-02  1.48550E-25  5.30481E-09  0.00000E+00  2.1E-06
  2.450E+01  4.50194E-02  1.42539E-25  5.09017E-09  0.00000E+00  2.1E-06
  2.475E+01  4.59284E-02  1.36829E-25  4.88624E-09  0.00000E+00  2.0E-06
  2.500E+01  4.68461E-02  1.31400E-25  4.69237E-09  0.00000E+00  2.0E-06
  2.550E+01  4.87074E-02  1.21323E-25  4.33252E-09  0.00000E+00  1.6E-06
  2.600E+01  5.06030E-02  1.12190E-25  4.00637E-09  0.00000E+00  9.3E-07
  2.650E+01  5.25328E-02  1.03896E-25  3.71020E-09  0.00000E+00  5.5E-07
  2.700E+01  5.44967E-02  9.63515E-26  3.44077E-09  0.00000E+00  1.2E-06
  2.750E+01  5.64946E-02  8.94760E-26  3.19525E-09  0.00000E+00  1.5E-06
  2.800E+01  5.85262E-02  8.31999E-26  2.97112E-09  0.00000E+00  1.5E-06
  2.850E+01  6.05914E-02  7.74617E-26  2.76621E-09  0.00000E+00  1.5E-06
  2.900E+01  6.26901E-02  7.22070E-26  2.57856E-09  0.00000E+00  1.2E-06
  2.950E+01  6.48222E-02  6.73878E-26  2.40646E-09  0.00000E+00  6.4E-07
  3.000E+01  6.69873E-02  6.29617E-26  2.24840E-09  0.00000E+00  5.6E-07
  3.050E+01  6.91854E-02  5.88908E-26  2.10303E-09  0.00000E+00  1.0E-06
  3.100E+01  7.14163E-02  5.51416E-26  1.96914E-09  0.00000E+00  1.2E-06
  3.150E+01  7.36799E-02  5.16840E-26  1.84567E-09  0.00000E+00  1.2E-06
  3.200E+01  7.59760E-02  4.84914E-26  1.73166E-09  0.00000E+00  1.1E-06
  3.250E+01  7.83043E-02  4.55397E-26  1.62625E-09  0.00000E+00  8.7E-07
  3.300E+01  8.06647E-02  4.28076E-26  1.52869E-09  0.00000E+00  4.4E-07
  3.350E+01  8.30571E-02  4.02757E-26  1.43827E-09  0.00000E+00  5.6E-07
  3.400E+01  8.54812E-02  3.79268E-26  1.35439E-09  0.00000E+00  8.9E-07
  3.450E+01  8.79369E-02  3.57452E-26  1.27648E-09  0.00000E+00  1.0E-06
  3.500E+01  9.04240E-02  3.37169E-26  1.20405E-09  0.00000E+00  9.7E-07
  3.550E+01  9.29422E-02  3.18291E-26  1.13664E-09  0.00000E+00  9.1E-07
  3.600E+01  9.54915E-02  3.00705E-26  1.07384E-09  0.00000E+00  6.7E-07
  3.650E+01  9.80716E-02  2.84305E-26  1.01527E-09  0.00000E+00  3.0E-07
  3.700E+01  1.00682E-01  2.68996E-26  9.60603E-10  0.00000E+00  5.6E-07
  3.750E+01  1.03323E-01  2.54694E-26  9.09530E-10  0.00000E+00  7.9E-07
  3.800E+01  1.05995E-01  2.41320E-26  8.61770E-10  0.00000E+00  8.4E-07
  3.850E+01  1.08696E-01  2.28803E-26  8.17071E-10  0.00000E+00  8.2E-07
  3.900E+01  1.11427E-01  2.17078E-26  7.75201E-10  0.00000E+00  7.4E-07
  3.950E+01  1.14188E-01  2.06086E-26  7.35947E-10  0.00000E+00  5.2E-07
  4.000E+01  1.16978E-01  1.95773E-26  6.99118E-10  0.00000E+00  2.6E-07
  4.050E+01  1.19797E-01  1.86089E-26  6.64536E-10  0.00000E+00  5.5E-07
  4.100E+01  1.22645E-01  1.76989E-26  6.32040E-10  0.00000E+00  7.0E-07
  4.150E+01  1.25522E-01  1.68432E-26  6.01480E-10  0.00000E+00  7.0E-07
  4.200E+01  1.28428E-01  1.60378E-26  5.72720E-10  0.00000E+00  7.1E-07
  4.250E+01  1.31361E-01  1.52793E-26  5.45635E-10  0.00000E+00  6.1E-07
  4.300E+01  1.34323E-01  1.45646E-26  5.20110E-10  0.00000E+00  4.0E-07
  4.350E+01  1.37313E-01  1.38905E-26  4.96039E-10  0.00000E+00  3.1E-07
  4.400E+01  1.40330E-01  1.32544E-26  4.73323E-10  0.00000E+00  5.3E-07
  4.450E+01  1.43375E-01  1.26537E-26  4.51873E-10  0.00000E+00  6.3E-07
  4.500E+01  1.46447E-01  1.20862E-26  4.31606E-10  0.00000E+00  5.9E-07
  4.550E+01  1.49545E-01  1.15496E-26  4.12444E-10  0.00000E+00  6.1E-07
  4.600E+01  1.52671E-01  1.10420E-26  3.94315E-10  0.00000E+00  5.0E-07
  4.650E+01  1.55823E-01  1.05614E-26  3.77156E-10  0.00000E+00  3.0E-07
  4.700E+01  1.59001E-01  1.01063E-26  3.60902E-10  0.00000E+00  3.5E-07
  4.750E+01  1.62205E-01  9.67499E-27  3.45500E-10  0.00000E+00  5.1E-07
  4.800E+01  1.65435E-01  9.26601E-27  3.30895E-10  0.00000E+00  5.6E-07
  4.850E+01  1.68690E-01  8.87801E-27  3.17040E-10  0.00000E+00  5.4E-07
  4.900E+01  1.71970E-01  8.50972E-27  3.03888E-10  0.00000E+00  5.3E-07
  4.950E+01  1.75276E-01  8.15995E-27  2.91397E-10  0.00000E+00  4.1E-07
  5.000E+01  1.78606E-01  7.82759E-27  2.79528E-10  0.00000E+00  2.1E-07
  5.050E+01  1.81961E-01  7.51164E-27  2.68245E-10  0.00000E+00  3.7E-07
  5.100E+01  1.85340E-01  7.21112E-27  2.57514E-10  0.00000E+00  4.8E-07
  5.150E+01  1.88743E-01  6.92516E-27  2.47302E-10  0.00000E+00  4.9E-07
  5.200E+01  1.92169E-01  6.65291E-27  2.37580E-10  0.00000E+00  4.9E-07
  5.250E+01  1.95619E-01  6.39360E-27  2.28320E-10  0.00000E+00  4.5E-07
  5.300E+01  1.99092E-01  6.14650E-27  2.19495E-10  0.00000E+00  3.3E-07
  5.350E+01  2.02589E-01  5.91094E-27  2.11084E-10  0.00000E+00  2.2E-07
  5.400E+01  2.06107E-01  5.68628E-27  2.03061E-10  0.00000E+00  3.7E-07
  5.450E+01  2.09649E-01  5.47192E-27  1.95406E-10  0.00000E+00  4.4E-07
  5.500E+01  2.13212E-01  5.26730E-27  1.88099E-10  0.00000E+00  4.1E-07
  5.550E+01  2.16797E-01  5.07190E-27  1.81121E-10  0.00000E+00  4.4E-07
  5.600E+01  2.20404E-01  4.88524E-27  1.74455E-10  0.00000E+00  3.9E-07
  5.650E+01  2.24032E-01  4.70685E-27  1.68085E-10  0.00000E+00  2.5E-07
  5.700E+01  2.27680E-01  4.53629E-27  1.61994E-10  0.00000E+00  2.5E-07
  5.750E+01  2.31350E-01  4.37317E-27  1.56169E-10  0.00000E+00  3.7E-07
  5.800E+01  2.35040E-01  4.21710E-27  1.50595E-10  0.00000E+00  4.0E-07
  5.850E+01  2.38751E-01  4.06771E-27  1.45261E-10  0.00000E+00  3.7E-07
  5.900E+01  2.42481E-01  3.92468E-27  1.40153E-10  0.00000E+00  3.9E-07
  5.950E+01  2.46231E-01  3.78768E-27  1.35261E-10  0.00000E+00  3.2E-07
  6.000E+01  2.50000E-01  3.65641E-27  1.30573E-10  0.00000E+00  1.9E-07
  6.050E+01  2.53788E-01  3.53059E-27  1.26080E-10  0.00000E+00  2.7E-07
  6.100E+01  2.57595E-01  3.40995E-27  1.21772E-10  0.00000E+00  3.5E-07
  6.150E+01  2.61421E-01  3.29424E-27  1.17640E-10  0.00000E+00  3.5E-07
  6.200E+01  2.65264E-01  3.18324E-27  1.13675E-10  0.00000E+00  3.5E-07
  6.250E+01  2.69126E-01  3.07669E-27  1.09871E-10  0.00000E+00  3.4E-07
  6.300E+01  2.73005E-01  2.97440E-27  1.06218E-10  0.00000E+00  2.6E-07
  6.350E+01  2.76901E-01  2.87617E-27  1.02710E-10  0.00000E+00  1.7E-07
  6.400E+01  2.80814E-01  2.78181E-27  9.93402E-11  0.00000E+00  2.8E-07
  6.450E+01  2.84744E-01  2.69113E-27  9.61021E-11  0.00000E+00  3.2E-07
  6.500E+01  2.88691E-01  2.60397E-27  9.29896E-11  0.00000E+00  2.9E-07
  6.550E+01  2.92653E-01  2.52017E-27  8.99967E-11  0.00000E+00  3.1E-07
  6.600E+01  2.96632E-01  2.43956E-27  8.71184E-11  0.00000E+00  2.9E-07
  6.650E+01  3.00625E-01  2.36202E-27  8.43494E-11  0.00000E+00  2.0E-07
  6.700E+01  3.04634E-01  2.28740E-27  8.16846E-11  0.00000E+00  1.9E-07
  6.750E+01  3.08658E-01  2.21558E-27  7.91198E-11  0.00000E+00  2.7E-07
  6.800E+01  3.12697E-01  2.14642E-27  7.66502E-11  0.00000E+00  2.8E-07
  6.850E+01  3.16749E-01  2.07982E-27  7.42718E-11  0.00000E+00  2.6E-07
  6.900E+01  3.20816E-01  2.01566E-27  7.19806E-11  0.00000E+00  2.8E-07
  6.950E+01  3.24896E-01  1.95384E-27  6.97728E-11  0.00000E+00  2.4E-07
  7.000E+01  3.28990E-01  1.89425E-27  6.76449E-11  0.00000E+00  1.5E-07
  7.050E+01  3.33097E-01  1.83681E-27  6.55936E-11  0.00000E+00  2.0E-07
  7.100E+01  3.37216E-01  1.78141E-27  6.36155E-11  0.00000E+00  2.5E-07
  7.150E+01  3.41348E-01  1.72798E-27  6.17074E-11  0.00000E+00  2.4E-07
  7.200E+01  3.45492E-01  1.67643E-27  5.98666E-11  0.00000E+00  2.3E-07
  7.250E+01  3.49647E-01  1.62669E-27  5.80902E-11  0.00000E+00  2.4E-07
  7.300E+01  3.53814E-01  1.57868E-27  5.63757E-11  0.00000E+00  2.0E-07
  7.350E+01  3.57992E-01  1.53233E-27  5.47204E-11  0.00000E+00  1.2E-07
  7.400E+01  3.62181E-01  1.48757E-27  5.31220E-11  0.00000E+00  1.9E-07
  7.450E+01  3.66381E-01  1.44434E-27  5.15782E-11  0.00000E+00  2.2E-07
  7.500E+01  3.70590E-01  1.40257E-27  5.00866E-11  0.00000E+00  2.0E-07
  7.550E+01  3.74810E-01  1.36221E-27  4.86455E-11  0.00000E+00  2.1E-07
  7.600E+01  3.79039E-01  1.32321E-27  4.72525E-11  0.00000E+00  2.0E-07
  7.650E+01  3.83277E-01  1.28550E-27  4.59060E-11  0.00000E+00  1.6E-07
  7.700E+01  3.87524E-01  1.24904E-27  4.46040E-11  0.00000E+00  1.3E-07
  7.750E+01  3.91780E-01  1.21378E-27  4.33450E-11  0.00000E+00  1.8E-07
  7.800E+01  3.96044E-01  1.17968E-27  4.21271E-11  0.00000E+00  1.9E-07
  7.850E+01  4.00316E-01  1.14668E-27  4.09488E-11  0.00000E+00  1.6E-07
  7.900E+01  4.04596E-01  1.11475E-27  3.98085E-11  0.00000E+00  1.8E-07
  7.950E+01  4.08882E-01  1.08385E-27  3.87051E-11  0.00000E+00  1.7E-07
  8.000E+01  4.13176E-01  1.05394E-27  3.76368E-11  0.00000E+00  1.3E-07
  8.050E+01  4.17476E-01  1.02497E-27  3.66025E-11  0.00000E+00  1.2E-07
  8.100E+01  4.21783E-01  9.96927E-28  3.56009E-11  0.00000E+00  1.6E-07
  8.150E+01  4.26095E-01  9.69758E-28  3.46307E-11  0.00000E+00  1.6E-07
  8.200E+01  4.30413E-01  9.43441E-28  3.36909E-11  0.00000E+00  1.3E-07
  8.250E+01  4.34737E-01  9.17940E-28  3.27802E-11  0.00000E+00  1.5E-07
  8.300E+01  4.39065E-01  8.93231E-28  3.18978E-11  0.00000E+00  1.4E-07
  8.350E+01  4.43398E-01  8.69278E-28  3.10425E-11  0.00000E+00  1.0E-07
  8.400E+01  4.47736E-01  8.46059E-28  3.02133E-11  0.00000E+00  1.1E-07
  8.450E+01  4.52077E-01  8.23544E-28  2.94093E-11  0.00000E+00  1.4E-07
  8.500E+01  4.56422E-01  8.01714E-28  2.86297E-11  0.00000E+00  1.4E-07
  8.550E+01  4.60770E-01  7.80537E-28  2.78735E-11  0.00000E+00  1.1E-07
  8.600E+01  4.65122E-01  7.59996E-28  2.71400E-11  0.00000E+00  1.3E-07
  8.650E+01  4.69476E-01  7.40065E-28  2.64282E-11  0.00000E+00  1.2E-07
  8.700E+01  4.73832E-01  7.20724E-28  2.57375E-11  0.00000E+00  1.0E-07
  8.750E+01  4.78190E-01  7.01955E-28  2.50673E-11  0.00000E+00  1.0E-07
  8.800E+01  4.82550E-01  6.83735E-28  2.44166E-11  0.00000E+00  1.2E-07
  8.850E+01  4.86912E-01  6.66047E-28  2.37850E-11  0.00000E+00  1.2E-07
  8.900E+01  4.91274E-01  6.48871E-28  2.31716E-11  0.00000E+00  1.0E-07
  8.950E+01  4.95637E-01  6.32194E-28  2.25760E-11  0.00000E+00  1.1E-07
  9.000E+01  5.00000E-01  6.15995E-28  2.19976E-11  0.00000E+00  1.1E-07
  9.050E+01  5.04363E-01  6.00258E-28  2.14356E-11  0.00000E+00  1.0E-07
  9.100E+01  5.08726E-01  5.84969E-28  2.08896E-11  0.00000E+00  1.0E-07
  9.150E+01  5.13088E-01  5.70116E-28  2.03592E-11  0.00000E+00  1.0E-07
  9.200E+01  5.17450E-01  5.55678E-28  1.98436E-11  0.00000E+00  1.1E-07
  9.250E+01  5.21810E-01  5.41648E-28  1.93426E-11  0.00000E+00  1.0E-07
  9.300E+01  5.26168E-01  5.28008E-28  1.88555E-11  0.00000E+00  1.0E-07
  9.350E+01  5.30524E-01  5.14747E-28  1.83820E-11  0.00000E+00  1.1E-07
  9.400E+01  5.34878E-01  5.01851E-28  1.79214E-11  0.00000E+00  1.1E-07
  9.450E+01  5.39230E-01  4.89314E-28  1.74737E-11  0.00000E+00  1.0E-07
  9.500E+01  5.43578E-01  4.77118E-28  1.70382E-11  0.00000E+00  1.0E-07
  9.550E+01  5.47923E-01  4.65255E-28  1.66146E-11  0.00000E+00  1.2E-07
  9.600E+01  5.52264E-01  4.53715E-28  1.62025E-11  0.00000E+00  1.2E-07
  9.650E+01  5.56602E-01  4.42486E-28  1.58015E-11  0.00000E+00  1.0E-07
  9.700E+01  5.60935E-01  4.31560E-28  1.54113E-11  0.00000E+00  1.3E-07
  9.750E+01  5.65263E-01  4.20929E-28  1.50316E-11  0.00000E+00  1.3E-07
  9.800E+01  5.69587E-01  4.10578E-28  1.46620E-11  0.00000E+00  1.1E-07
  9.850E+01  5.73905E-01  4.00504E-28  1.43023E-11  0.00000E+00  1.2E-07
  9.900E+01  5.78217E-01  3.90696E-28  1.39520E-11  0.00000E+00  1.5E-07
  9.950E+01  5.82524E-01  3.81146E-28  1.36110E-11  0.00000E+00  1.5E-07
  1.000E+02  5.86824E-01  3.71847E-28  1.32789E-11  0.00000E+00  1.2E-07
  1.005E+02  5.91118E-01  3.62791E-28  1.29555E-11  0.00000E+00  1.5E-07
  1.010E+02  5.95404E-01  3.53970E-28  1.26405E-11  0.00000E+00  1.6E-07
  1.015E+02  5.99684E-01  3.45378E-28  1.23337E-11  0.00000E+00  1.4E-07
  1.020E+02  6.03956E-01  3.37008E-28  1.20348E-11  0.00000E+00  1.5E-07
  1.025E+02  6.08220E-01  3.28855E-28  1.17436E-11  0.00000E+00  1.8E-07
  1.030E+02  6.12476E-01  3.20907E-28  1.14598E-11  0.00000E+00  1.8E-07
  1.035E+02  6.16723E-01  3.13162E-28  1.11832E-11  0.00000E+00  1.5E-07
  1.040E+02  6.20961E-01  3.05616E-28  1.09137E-11  0.00000E+00  1.9E-07
  1.045E+02  6.25190E-01  2.98261E-28  1.06511E-11  0.00000E+00  2.0E-07
  1.050E+02  6.29410E-01  2.91089E-28  1.03950E-11  0.00000E+00  1.7E-07
  1.055E+02  6.33619E-01  2.84098E-28  1.01453E-11  0.00000E+00  1.9E-07
  1.060E+02  6.37819E-01  2.77282E-28  9.90190E-12  0.00000E+00  2.3E-07
  1.065E+02  6.42008E-01  2.70636E-28  9.66458E-12  0.00000E+00  2.1E-07
  1.070E+02  6.46186E-01  2.64154E-28  9.43310E-12  0.00000E+00  2.0E-07
  1.075E+02  6.50353E-01  2.57834E-28  9.20743E-12  0.00000E+00  2.5E-07
  1.080E+02  6.54508E-01  2.51668E-28  8.98724E-12  0.00000E+00  2.5E-07
  1.085E+02  6.58652E-01  2.45655E-28  8.77251E-12  0.00000E+00  1.9E-07
  1.090E+02  6.62784E-01  2.39789E-28  8.56301E-12  0.00000E+00  2.5E-07
  1.095E+02  6.66903E-01  2.34066E-28  8.35865E-12  0.00000E+00  2.8E-07
  1.100E+02  6.71010E-01  2.28481E-28  8.15921E-12  0.00000E+00  2.4E-07
  1.105E+02  6.75104E-01  2.23032E-28  7.96462E-12  0.00000E+00  2.6E-07
  1.110E+02  6.79184E-01  2.17714E-28  7.77469E-12  0.00000E+00  3.1E-07
  1.115E+02  6.83251E-01  2.12525E-28  7.58940E-12  0.00000E+00  2.9E-07
  1.120E+02  6.87303E-01  2.07459E-28  7.40849E-12  0.00000E+00  2.5E-07
  1.125E+02  6.91342E-01  2.02516E-28  7.23196E-12  0.00000E+00  3.2E-07
  1.130E+02  6.95366E-01  1.97689E-28  7.05960E-12  0.00000E+00  3.3E-07
  1.135E+02  6.99375E-01  1.92977E-28  6.89134E-12  0.00000E+00  2.6E-07
  1.140E+02  7.03368E-01  1.88376E-28  6.72704E-12  0.00000E+00  3.3E-07
  1.145E+02  7.07347E-01  1.83884E-28  6.56663E-12  0.00000E+00  3.7E-07
  1.150E+02  7.11309E-01  1.79498E-28  6.40999E-12  0.00000E+00  3.2E-07
  1.155E+02  7.15256E-01  1.75215E-28  6.25704E-12  0.00000E+00  3.4E-07
  1.160E+02  7.19186E-01  1.71032E-28  6.10767E-12  0.00000E+00  4.0E-07
  1.165E+02  7.23099E-01  1.66947E-28  5.96179E-12  0.00000E+00  3.6E-07
  1.170E+02  7.26995E-01  1.62957E-28  5.81929E-12  0.00000E+00  3.2E-07
  1.175E+02  7.30874E-01  1.59059E-28  5.68010E-12  0.00000E+00  4.2E-07
  1.180E+02  7.34736E-01  1.55251E-28  5.54412E-12  0.00000E+00  4.3E-07
  1.185E+02  7.38579E-01  1.51532E-28  5.41129E-12  0.00000E+00  3.4E-07
  1.190E+02  7.42405E-01  1.47897E-28  5.28151E-12  0.00000E+00  4.4E-07
  1.195E+02  7.46212E-01  1.44346E-28  5.15470E-12  0.00000E+00  4.6E-07
  1.200E+02  7.50000E-01  1.40877E-28  5.03081E-12  0.00000E+00  3.8E-07
  1.205E+02  7.53769E-01  1.37487E-28  4.90975E-12  0.00000E+00  4.3E-07
  1.210E+02  7.57519E-01  1.34174E-28  4.79143E-12  0.00000E+00  5.1E-07
  1.215E+02  7.61249E-01  1.30936E-28  4.67581E-12  0.00000E+00  4.8E-07
  1.220E+02  7.64960E-01  1.27771E-28  4.56278E-12  0.00000E+00  4.4E-07
  1.225E+02  7.68650E-01  1.24678E-28  4.45233E-12  0.00000E+00  5.4E-07
  1.230E+02  7.72320E-01  1.21655E-28  4.34438E-12  0.00000E+00  5.2E-07
  1.235E+02  7.75968E-01  1.18701E-28  4.23889E-12  0.00000E+00  3.8E-07
  1.240E+02  7.79596E-01  1.15812E-28  4.13573E-12  0.00000E+00  5.5E-07
  1.245E+02  7.83203E-01  1.12988E-28  4.03488E-12  0.00000E+00  6.0E-07
  1.250E+02  7.86788E-01  1.10228E-28  3.93631E-12  0.00000E+00  5.1E-07
  1.255E+02  7.90351E-01  1.07530E-28  3.83996E-12  0.00000E+00  5.8E-07
  1.260E+02  7.93893E-01  1.04890E-28  3.74569E-12  0.00000E+00  6.3E-07
  1.265E+02  7.97411E-01  1.02312E-28  3.65361E-12  0.00000E+00  5.4E-07
  1.270E+02  8.00908E-01  9.97889E-29  3.56353E-12  0.00000E+00  5.3E-07
  1.275E+02  8.04381E-01  9.73231E-29  3.47547E-12  0.00000E+00  6.8E-07
  1.280E+02  8.07831E-01  9.49113E-29  3.38935E-12  0.00000E+00  6.7E-07
  1.285E+02  8.11257E-01  9.25536E-29  3.30515E-12  0.00000E+00  5.7E-07
  1.290E+02  8.14660E-01  9.02472E-29  3.22279E-12  0.00000E+00  7.2E-07
  1.295E+02  8.18039E-01  8.79927E-29  3.14228E-12  0.00000E+00  7.1E-07
  1.300E+02  8.21394E-01  8.57867E-29  3.06350E-12  0.00000E+00  5.3E-07
  1.305E+02  8.24724E-01  8.36303E-29  2.98649E-12  0.00000E+00  7.0E-07
  1.310E+02  8.28030E-01  8.15206E-29  2.91116E-12  0.00000E+00  8.0E-07
  1.315E+02  8.31310E-01  7.94583E-29  2.83751E-12  0.00000E+00  7.3E-07
  1.320E+02  8.34565E-01  7.74407E-29  2.76546E-12  0.00000E+00  7.6E-07
  1.325E+02  8.37795E-01  7.54679E-29  2.69501E-12  0.00000E+00  8.5E-07
  1.330E+02  8.40999E-01  7.35380E-29  2.62609E-12  0.00000E+00  7.5E-07
  1.335E+02  8.44177E-01  7.16505E-29  2.55869E-12  0.00000E+00  6.6E-07
  1.340E+02  8.47329E-01  6.98052E-29  2.49279E-12  0.00000E+00  8.9E-07
