 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.70000E+06 eV = 1.35973E+05 a.u.
 #
 # WARNING: High-energy factorization with free-atom DF screening.
 #          Absorption, polarization and exchange corrections are
 #          switched off.
 #          Phase shifts are calculated for the bare nucleus.
 #          Scattering amplitudes are not evaluated.
 #
 # Element: Fe,  Z =  26,  atomic weight = 5.58450E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 4.08989E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 26
 #
 # Total elastic cross section = 1.98982E-18 cm**2 = 7.10577E-02 a0**2
 # 1st transport cross section = 5.85045E-23 cm**2 = 2.08923E-06 a0**2
 # 2nd transport cross section = 1.65644E-22 cm**2 = 5.91526E-06 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  9.900E+00  7.44534E-03  3.82039E-21  1.36429E-04  0.00000E+00  1.0E-07
  1.000E+01  7.59612E-03  3.67167E-21  1.31118E-04  0.00000E+00  1.0E-07
  1.025E+01  7.97965E-03  3.33044E-21  1.18932E-04  0.00000E+00  1.0E-07
  1.050E+01  8.37255E-03  3.02808E-21  1.08135E-04  0.00000E+00  1.0E-07
  1.075E+01  8.77480E-03  2.75937E-21  9.85390E-05  0.00000E+00  1.0E-07
  1.100E+01  9.18641E-03  2.51993E-21  8.99882E-05  0.00000E+00  1.0E-07
  1.125E+01  9.60736E-03  2.30599E-21  8.23483E-05  0.00000E+00  1.0E-07
  1.150E+01  1.00376E-02  2.11436E-21  7.55052E-05  0.00000E+00  1.0E-07
  1.175E+01  1.04773E-02  1.94230E-21  6.93609E-05  0.00000E+00  1.0E-07
  1.200E+01  1.09262E-02  1.78746E-21  6.38315E-05  0.00000E+00  1.0E-07
  1.225E+01  1.13844E-02  1.64781E-21  5.88443E-05  0.00000E+00  1.0E-07
  1.250E+01  1.18520E-02  1.52158E-21  5.43367E-05  0.00000E+00  1.0E-07
  1.275E+01  1.23288E-02  1.40726E-21  5.02543E-05  0.00000E+00  1.0E-07
  1.300E+01  1.28150E-02  1.30352E-21  4.65496E-05  0.00000E+00  1.0E-07
  1.325E+01  1.33104E-02  1.20921E-21  4.31815E-05  0.00000E+00  1.0E-07
  1.350E+01  1.38150E-02  1.12330E-21  4.01139E-05  0.00000E+00  1.0E-07
  1.375E+01  1.43290E-02  1.04493E-21  3.73150E-05  0.00000E+00  1.0E-07
  1.400E+01  1.48521E-02  9.73296E-22  3.47570E-05  0.00000E+00  1.0E-07
  1.425E+01  1.53845E-02  9.07727E-22  3.24155E-05  0.00000E+00  1.0E-07
  1.450E+01  1.59262E-02  8.47610E-22  3.02687E-05  0.00000E+00  1.0E-07
  1.475E+01  1.64770E-02  7.92411E-22  2.82975E-05  0.00000E+00  1.0E-07
  1.500E+01  1.70371E-02  7.41652E-22  2.64849E-05  0.00000E+00  1.0E-07
  1.525E+01  1.76063E-02  6.94911E-22  2.48157E-05  0.00000E+00  1.0E-07
  1.550E+01  1.81848E-02  6.51811E-22  2.32766E-05  0.00000E+00  1.0E-07
  1.575E+01  1.87724E-02  6.12016E-22  2.18555E-05  0.00000E+00  1.0E-07
  1.600E+01  1.93692E-02  5.75226E-22  2.05417E-05  0.00000E+00  1.0E-07
  1.625E+01  1.99751E-02  5.41172E-22  1.93256E-05  0.00000E+00  1.0E-07
  1.650E+01  2.05901E-02  5.09612E-22  1.81986E-05  0.00000E+00  1.0E-07
  1.675E+01  2.12143E-02  4.80330E-22  1.71529E-05  0.00000E+00  1.0E-07
  1.700E+01  2.18476E-02  4.53131E-22  1.61816E-05  0.00000E+00  1.0E-07
  1.725E+01  2.24900E-02  4.27839E-22  1.52784E-05  0.00000E+00  1.0E-07
  1.750E+01  2.31415E-02  4.04296E-22  1.44377E-05  0.00000E+00  1.0E-07
  1.775E+01  2.38021E-02  3.82357E-22  1.36542E-05  0.00000E+00  1.0E-07
  1.800E+01  2.44717E-02  3.61893E-22  1.29234E-05  0.00000E+00  1.0E-07
  1.825E+01  2.51504E-02  3.42787E-22  1.22411E-05  0.00000E+00  1.0E-07
  1.850E+01  2.58382E-02  3.24930E-22  1.16035E-05  0.00000E+00  1.0E-07
  1.875E+01  2.65349E-02  3.08227E-22  1.10070E-05  0.00000E+00  1.0E-07
  1.900E+01  2.72407E-02  2.92589E-22  1.04485E-05  0.00000E+00  1.0E-07
  1.925E+01  2.79555E-02  2.77934E-22  9.92520E-06  0.00000E+00  1.0E-07
  1.950E+01  2.86793E-02  2.64190E-22  9.43438E-06  0.00000E+00  1.0E-07
  1.975E+01  2.94120E-02  2.51288E-22  8.97367E-06  0.00000E+00  1.0E-07
  2.000E+01  3.01537E-02  2.39169E-22  8.54087E-06  0.00000E+00  1.0E-07
  2.025E+01  3.09043E-02  2.27774E-22  8.13396E-06  0.00000E+00  1.0E-07
  2.050E+01  3.16639E-02  2.17053E-22  7.75112E-06  0.00000E+00  1.0E-07
  2.075E+01  3.24324E-02  2.06959E-22  7.39064E-06  0.00000E+00  1.0E-07
  2.100E+01  3.32098E-02  1.97447E-22  7.05096E-06  0.00000E+00  1.0E-07
  2.125E+01  3.39961E-02  1.88478E-22  6.73067E-06  0.00000E+00  1.0E-07
  2.150E+01  3.47912E-02  1.80015E-22  6.42844E-06  0.00000E+00  1.0E-07
  2.175E+01  3.55952E-02  1.72023E-22  6.14306E-06  0.00000E+00  1.0E-07
  2.200E+01  3.64081E-02  1.64472E-22  5.87341E-06  0.00000E+00  1.0E-07
  2.225E+01  3.72297E-02  1.57333E-22  5.61846E-06  0.00000E+00  1.0E-07
  2.250E+01  3.80602E-02  1.50578E-22  5.37725E-06  0.00000E+00  1.0E-07
  2.275E+01  3.88995E-02  1.44184E-22  5.14891E-06  0.00000E+00  1.0E-07
  2.300E+01  3.97476E-02  1.38127E-22  4.93261E-06  0.00000E+00  1.0E-07
  2.325E+01  4.06044E-02  1.32386E-22  4.72760E-06  0.00000E+00  1.0E-07
  2.350E+01  4.14700E-02  1.26942E-22  4.53317E-06  0.00000E+00  1.0E-07
  2.375E+01  4.23443E-02  1.21775E-22  4.34868E-06  0.00000E+00  1.0E-07
  2.400E+01  4.32273E-02  1.16870E-22  4.17352E-06  0.00000E+00  1.0E-07
  2.425E+01  4.41190E-02  1.12211E-22  4.00712E-06  0.00000E+00  1.0E-07
  2.450E+01  4.50194E-02  1.07782E-22  3.84897E-06  0.00000E+00  1.0E-07
  2.475E+01  4.59284E-02  1.03570E-22  3.69857E-06  0.00000E+00  1.0E-07
  2.500E+01  4.68461E-02  9.95635E-23  3.55548E-06  0.00000E+00  1.0E-07
  2.550E+01  4.87074E-02  9.21163E-23  3.28953E-06  0.00000E+00  1.0E-07
  2.600E+01  5.06030E-02  8.53550E-23  3.04808E-06  0.00000E+00  1.0E-07
  2.650E+01  5.25328E-02  7.92050E-23  2.82846E-06  0.00000E+00  1.0E-07
  2.700E+01  5.44967E-02  7.36007E-23  2.62833E-06  0.00000E+00  1.0E-07
  2.750E+01  5.64946E-02  6.84850E-23  2.44564E-06  0.00000E+00  1.0E-07
  2.800E+01  5.85262E-02  6.38074E-23  2.27860E-06  0.00000E+00  1.0E-07
  2.850E+01  6.05914E-02  5.95235E-23  2.12562E-06  0.00000E+00  1.0E-07
  2.900E+01  6.26901E-02  5.55941E-23  1.98530E-06  0.00000E+00  1.0E-07
  2.950E+01  6.48222E-02  5.19845E-23  1.85640E-06  0.00000E+00  1.0E-07
  3.000E+01  6.69873E-02  4.86637E-23  1.73781E-06  0.00000E+00  1.0E-07
  3.050E+01  6.91854E-02  4.56045E-23  1.62857E-06  0.00000E+00  1.0E-07
  3.100E+01  7.14163E-02  4.27824E-23  1.52779E-06  0.00000E+00  1.0E-07
  3.150E+01  7.36799E-02  4.01755E-23  1.43469E-06  0.00000E+00  1.0E-07
  3.200E+01  7.59760E-02  3.77645E-23  1.34860E-06  0.00000E+00  1.0E-07
  3.250E+01  7.83043E-02  3.55319E-23  1.26887E-06  0.00000E+00  1.0E-07
  3.300E+01  8.06647E-02  3.34620E-23  1.19495E-06  0.00000E+00  1.0E-07
  3.350E+01  8.30571E-02  3.15408E-23  1.12634E-06  0.00000E+00  1.0E-07
  3.400E+01  8.54812E-02  2.97555E-23  1.06259E-06  0.00000E+00  1.0E-07
  3.450E+01  8.79369E-02  2.80948E-23  1.00328E-06  0.00000E+00  1.0E-07
  3.500E+01  9.04240E-02  2.65484E-23  9.48059E-07  0.00000E+00  1.0E-07
  3.550E+01  9.29422E-02  2.51068E-23  8.96581E-07  0.00000E+00  1.0E-07
  3.600E+01  9.54915E-02  2.37617E-23  8.48546E-07  0.00000E+00  1.0E-07
  3.650E+01  9.80716E-02  2.25054E-23  8.03682E-07  0.00000E+00  1.0E-07
  3.700E+01  1.00682E-01  2.13309E-23  7.61741E-07  0.00000E+00  1.0E-07
  3.750E+01  1.03323E-01  2.02319E-23  7.22495E-07  0.00000E+00  1.0E-07
  3.800E+01  1.05995E-01  1.92027E-23  6.85740E-07  0.00000E+00  1.0E-07
  3.850E+01  1.08696E-01  1.82379E-23  6.51287E-07  0.00000E+00  1.0E-07
  3.900E+01  1.11427E-01  1.73328E-23  6.18965E-07  0.00000E+00  1.0E-07
  3.950E+01  1.14188E-01  1.64829E-23  5.88617E-07  0.00000E+00  1.0E-07
  4.000E+01  1.16978E-01  1.56844E-23  5.60100E-07  0.00000E+00  1.0E-07
  4.050E+01  1.19797E-01  1.49334E-23  5.33282E-07  0.00000E+00  1.0E-07
  4.100E+01  1.22645E-01  1.42267E-23  5.08044E-07  0.00000E+00  1.0E-07
  4.150E+01  1.25522E-01  1.35611E-23  4.84275E-07  0.00000E+00  1.0E-07
  4.200E+01  1.28428E-01  1.29337E-23  4.61872E-07  0.00000E+00  1.0E-07
  4.250E+01  1.31361E-01  1.23421E-23  4.40743E-07  0.00000E+00  1.0E-07
  4.300E+01  1.34323E-01  1.17836E-23  4.20801E-07  0.00000E+00  1.0E-07
  4.350E+01  1.37313E-01  1.12562E-23  4.01968E-07  0.00000E+00  1.0E-07
  4.400E+01  1.40330E-01  1.07578E-23  3.84169E-07  0.00000E+00  1.0E-07
  4.450E+01  1.43375E-01  1.02865E-23  3.67337E-07  0.00000E+00  1.0E-07
  4.500E+01  1.46447E-01  9.84049E-24  3.51410E-07  0.00000E+00  1.0E-07
  4.550E+01  1.49545E-01  9.41821E-24  3.36330E-07  0.00000E+00  1.0E-07
  4.600E+01  1.52671E-01  9.01814E-24  3.22044E-07  0.00000E+00  1.0E-07
  4.650E+01  1.55823E-01  8.63889E-24  3.08500E-07  0.00000E+00  1.0E-07
  4.700E+01  1.59001E-01  8.27918E-24  2.95655E-07  0.00000E+00  1.0E-07
  4.750E+01  1.62205E-01  7.93780E-24  2.83464E-07  0.00000E+00  1.0E-07
  4.800E+01  1.65435E-01  7.61365E-24  2.71889E-07  0.00000E+00  1.0E-07
  4.850E+01  1.68690E-01  7.30570E-24  2.60891E-07  0.00000E+00  1.0E-07
  4.900E+01  1.71970E-01  7.01298E-24  2.50438E-07  0.00000E+00  1.0E-07
  4.950E+01  1.75276E-01  6.73458E-24  2.40496E-07  0.00000E+00  1.0E-07
  5.000E+01  1.78606E-01  6.46969E-24  2.31037E-07  0.00000E+00  1.0E-07
  5.050E+01  1.81961E-01  6.21752E-24  2.22032E-07  0.00000E+00  1.0E-07
  5.100E+01  1.85340E-01  5.97734E-24  2.13455E-07  0.00000E+00  1.0E-07
  5.150E+01  1.88743E-01  5.74847E-24  2.05282E-07  0.00000E+00  1.0E-07
  5.200E+01  1.92169E-01  5.53029E-24  1.97490E-07  0.00000E+00  1.0E-07
  5.250E+01  1.95619E-01  5.32220E-24  1.90059E-07  0.00000E+00  1.0E-07
  5.300E+01  1.99092E-01  5.12364E-24  1.82968E-07  0.00000E+00  1.0E-07
  5.350E+01  2.02589E-01  4.93409E-24  1.76200E-07  0.00000E+00  1.0E-07
  5.400E+01  2.06107E-01  4.75307E-24  1.69735E-07  0.00000E+00  1.0E-07
  5.450E+01  2.09649E-01  4.58012E-24  1.63559E-07  0.00000E+00  1.0E-07
  5.500E+01  2.13212E-01  4.41482E-24  1.57656E-07  0.00000E+00  1.0E-07
  5.550E+01  2.16797E-01  4.25675E-24  1.52011E-07  0.00000E+00  1.0E-07
  5.600E+01  2.20404E-01  4.10556E-24  1.46612E-07  0.00000E+00  1.0E-07
  5.650E+01  2.24032E-01  3.96087E-24  1.41445E-07  0.00000E+00  1.0E-07
  5.700E+01  2.27680E-01  3.82236E-24  1.36499E-07  0.00000E+00  1.0E-07
  5.750E+01  2.31350E-01  3.68971E-24  1.31762E-07  0.00000E+00  1.0E-07
  5.800E+01  2.35040E-01  3.56263E-24  1.27224E-07  0.00000E+00  1.0E-07
  5.850E+01  2.38751E-01  3.44084E-24  1.22875E-07  0.00000E+00  1.0E-07
  5.900E+01  2.42481E-01  3.32408E-24  1.18705E-07  0.00000E+00  1.0E-07
  5.950E+01  2.46231E-01  3.21210E-24  1.14706E-07  0.00000E+00  1.0E-07
  6.000E+01  2.50000E-01  3.10467E-24  1.10870E-07  0.00000E+00  1.0E-07
  6.050E+01  2.53788E-01  3.00157E-24  1.07188E-07  0.00000E+00  1.0E-07
  6.100E+01  2.57595E-01  2.90260E-24  1.03654E-07  0.00000E+00  1.0E-07
  6.150E+01  2.61421E-01  2.80755E-24  1.00259E-07  0.00000E+00  1.0E-07
  6.200E+01  2.65264E-01  2.71624E-24  9.69987E-08  0.00000E+00  1.0E-07
  6.250E+01  2.69126E-01  2.62850E-24  9.38655E-08  0.00000E+00  1.0E-07
  6.300E+01  2.73005E-01  2.54416E-24  9.08536E-08  0.00000E+00  1.0E-07
  6.350E+01  2.76901E-01  2.46307E-24  8.79577E-08  0.00000E+00  1.0E-07
  6.400E+01  2.80814E-01  2.38507E-24  8.51723E-08  0.00000E+00  1.0E-07
  6.450E+01  2.84744E-01  2.31003E-24  8.24925E-08  0.00000E+00  1.0E-07
  6.500E+01  2.88691E-01  2.23781E-24  7.99136E-08  0.00000E+00  1.0E-07
  6.550E+01  2.92653E-01  2.16829E-24  7.74309E-08  0.00000E+00  1.0E-07
  6.600E+01  2.96632E-01  2.10134E-24  7.50403E-08  0.00000E+00  1.0E-07
  6.650E+01  3.00625E-01  2.03686E-24  7.27377E-08  0.00000E+00  1.0E-07
  6.700E+01  3.04634E-01  1.97474E-24  7.05193E-08  0.00000E+00  1.0E-07
  6.750E+01  3.08658E-01  1.91487E-24  6.83813E-08  0.00000E+00  1.0E-07
  6.800E+01  3.12697E-01  1.85716E-24  6.63205E-08  0.00000E+00  1.0E-07
  6.850E+01  3.16749E-01  1.80152E-24  6.43333E-08  0.00000E+00  1.0E-07
  6.900E+01  3.20816E-01  1.74785E-24  6.24168E-08  0.00000E+00  1.0E-07
  6.950E+01  3.24896E-01  1.69608E-24  6.05680E-08  0.00000E+00  1.0E-07
  7.000E+01  3.28990E-01  1.64612E-24  5.87840E-08  0.00000E+00  1.0E-07
  7.050E+01  3.33097E-01  1.59790E-24  5.70621E-08  0.00000E+00  1.0E-07
  7.100E+01  3.37216E-01  1.55135E-24  5.53998E-08  0.00000E+00  1.0E-07
  7.150E+01  3.41348E-01  1.50640E-24  5.37946E-08  0.00000E+00  1.0E-07
  7.200E+01  3.45492E-01  1.46299E-24  5.22442E-08  0.00000E+00  1.0E-07
  7.250E+01  3.49647E-01  1.42104E-24  5.07464E-08  0.00000E+00  1.0E-07
  7.300E+01  3.53814E-01  1.38051E-24  4.92990E-08  0.00000E+00  1.0E-07
  7.350E+01  3.57992E-01  1.34134E-24  4.79002E-08  0.00000E+00  1.0E-07
  7.400E+01  3.62181E-01  1.30347E-24  4.65478E-08  0.00000E+00  1.0E-07
  7.450E+01  3.66381E-01  1.26685E-24  4.52402E-08  0.00000E+00  1.0E-07
  7.500E+01  3.70590E-01  1.23144E-24  4.39756E-08  0.00000E+00  1.0E-07
  7.550E+01  3.74810E-01  1.19718E-24  4.27522E-08  0.00000E+00  1.0E-07
  7.600E+01  3.79039E-01  1.16404E-24  4.15685E-08  0.00000E+00  1.0E-07
  7.650E+01  3.83277E-01  1.13196E-24  4.04231E-08  0.00000E+00  1.0E-07
  7.700E+01  3.87524E-01  1.10091E-24  3.93143E-08  0.00000E+00  1.0E-07
  7.750E+01  3.91780E-01  1.07085E-24  3.82409E-08  0.00000E+00  1.0E-07
  7.800E+01  3.96044E-01  1.04175E-24  3.72014E-08  0.00000E+00  1.0E-07
  7.850E+01  4.00316E-01  1.01356E-24  3.61947E-08  0.00000E+00  1.0E-07
  7.900E+01  4.04596E-01  9.86247E-25  3.52195E-08  0.00000E+00  1.0E-07
  7.950E+01  4.08882E-01  9.59789E-25  3.42747E-08  0.00000E+00  1.0E-07
  8.000E+01  4.13176E-01  9.34150E-25  3.33591E-08  0.00000E+00  1.0E-07
  8.050E+01  4.17476E-01  9.09299E-25  3.24717E-08  0.00000E+00  1.0E-07
  8.100E+01  4.21783E-01  8.85209E-25  3.16114E-08  0.00000E+00  1.0E-07
  8.150E+01  4.26095E-01  8.61851E-25  3.07773E-08  0.00000E+00  1.0E-07
  8.200E+01  4.30413E-01  8.39200E-25  2.99684E-08  0.00000E+00  1.0E-07
  8.250E+01  4.34737E-01  8.17230E-25  2.91838E-08  0.00000E+00  1.0E-07
  8.300E+01  4.39065E-01  7.95917E-25  2.84227E-08  0.00000E+00  1.0E-07
  8.350E+01  4.43398E-01  7.75238E-25  2.76843E-08  0.00000E+00  1.0E-07
  8.400E+01  4.47736E-01  7.55171E-25  2.69677E-08  0.00000E+00  1.0E-07
  8.450E+01  4.52077E-01  7.35695E-25  2.62721E-08  0.00000E+00  1.0E-07
  8.500E+01  4.56422E-01  7.16788E-25  2.55970E-08  0.00000E+00  1.0E-07
  8.550E+01  4.60770E-01  6.98432E-25  2.49415E-08  0.00000E+00  1.0E-07
  8.600E+01  4.65122E-01  6.80608E-25  2.43050E-08  0.00000E+00  1.0E-07
  8.650E+01  4.69476E-01  6.63298E-25  2.36868E-08  0.00000E+00  1.0E-07
  8.700E+01  4.73832E-01  6.46483E-25  2.30863E-08  0.00000E+00  1.0E-07
  8.750E+01  4.78190E-01  6.30148E-25  2.25030E-08  0.00000E+00  1.0E-07
  8.800E+01  4.82550E-01  6.14276E-25  2.19362E-08  0.00000E+00  1.0E-07
  8.850E+01  4.86912E-01  5.98852E-25  2.13854E-08  0.00000E+00  1.0E-07
  8.900E+01  4.91274E-01  5.83862E-25  2.08501E-08  0.00000E+00  1.0E-07
  8.950E+01  4.95637E-01  5.69290E-25  2.03297E-08  0.00000E+00  1.0E-07
  9.000E+01  5.00000E-01  5.55123E-25  1.98238E-08  0.00000E+00  1.0E-07
  9.050E+01  5.04363E-01  5.41348E-25  1.93319E-08  0.00000E+00  1.0E-07
  9.100E+01  5.08726E-01  5.27953E-25  1.88535E-08  0.00000E+00  1.0E-07
  9.150E+01  5.13088E-01  5.14924E-25  1.83883E-08  0.00000E+00  1.0E-07
  9.200E+01  5.17450E-01  5.02251E-25  1.79357E-08  0.00000E+00  1.0E-07
  9.250E+01  5.21810E-01  4.89922E-25  1.74954E-08  0.00000E+00  1.0E-07
  9.300E+01  5.26168E-01  4.77926E-25  1.70670E-08  0.00000E+00  1.0E-07
  9.350E+01  5.30524E-01  4.66252E-25  1.66502E-08  0.00000E+00  1.0E-07
  9.400E+01  5.34878E-01  4.54891E-25  1.62444E-08  0.00000E+00  1.0E-07
  9.450E+01  5.39230E-01  4.43832E-25  1.58495E-08  0.00000E+00  1.0E-07
  9.500E+01  5.43578E-01  4.33067E-25  1.54651E-08  0.00000E+00  1.0E-07
  9.550E+01  5.47923E-01  4.22585E-25  1.50908E-08  0.00000E+00  1.0E-07
  9.600E+01  5.52264E-01  4.12379E-25  1.47263E-08  0.00000E+00  1.0E-07
  9.650E+01  5.56602E-01  4.02440E-25  1.43714E-08  0.00000E+00  1.0E-07
  9.700E+01  5.60935E-01  3.92760E-25  1.40257E-08  0.00000E+00  1.0E-07
  9.750E+01  5.65263E-01  3.83331E-25  1.36890E-08  0.00000E+00  1.0E-07
  9.800E+01  5.69587E-01  3.74145E-25  1.33610E-08  0.00000E+00  1.0E-07
  9.850E+01  5.73905E-01  3.65196E-25  1.30414E-08  0.00000E+00  1.0E-07
  9.900E+01  5.78217E-01  3.56476E-25  1.27300E-08  0.00000E+00  1.0E-07
  9.950E+01  5.82524E-01  3.47977E-25  1.24265E-08  0.00000E+00  1.0E-07
  1.000E+02  5.86824E-01  3.39695E-25  1.21307E-08  0.00000E+00  1.0E-07
  1.005E+02  5.91118E-01  3.31622E-25  1.18424E-08  0.00000E+00  1.0E-07
  1.010E+02  5.95404E-01  3.23752E-25  1.15614E-08  0.00000E+00  1.0E-07
  1.015E+02  5.99684E-01  3.16079E-25  1.12874E-08  0.00000E+00  1.0E-07
  1.020E+02  6.03956E-01  3.08598E-25  1.10202E-08  0.00000E+00  1.0E-07
  1.025E+02  6.08220E-01  3.01303E-25  1.07597E-08  0.00000E+00  1.0E-07
  1.030E+02  6.12476E-01  2.94189E-25  1.05057E-08  0.00000E+00  1.0E-07
  1.035E+02  6.16723E-01  2.87250E-25  1.02579E-08  0.00000E+00  1.0E-07
  1.040E+02  6.20961E-01  2.80482E-25  1.00162E-08  0.00000E+00  1.0E-07
  1.045E+02  6.25190E-01  2.73879E-25  9.78041E-09  0.00000E+00  1.0E-07
  1.050E+02  6.29410E-01  2.67438E-25  9.55038E-09  0.00000E+00  1.0E-07
  1.055E+02  6.33619E-01  2.61153E-25  9.32594E-09  0.00000E+00  1.0E-07
  1.060E+02  6.37819E-01  2.55020E-25  9.10693E-09  0.00000E+00  1.0E-07
  1.065E+02  6.42008E-01  2.49035E-25  8.89320E-09  0.00000E+00  1.0E-07
  1.070E+02  6.46186E-01  2.43194E-25  8.68461E-09  0.00000E+00  1.0E-07
  1.075E+02  6.50353E-01  2.37493E-25  8.48102E-09  0.00000E+00  1.0E-07
  1.080E+02  6.54508E-01  2.31928E-25  8.28228E-09  0.00000E+00  1.0E-07
  1.085E+02  6.58652E-01  2.26495E-25  8.08827E-09  0.00000E+00  1.0E-07
  1.090E+02  6.62784E-01  2.21190E-25  7.89885E-09  0.00000E+00  1.0E-07
  1.095E+02  6.66903E-01  2.16011E-25  7.71391E-09  0.00000E+00  1.0E-07
  1.100E+02  6.71010E-01  2.10954E-25  7.53332E-09  0.00000E+00  1.0E-07
  1.105E+02  6.75104E-01  2.06016E-25  7.35696E-09  0.00000E+00  1.0E-07
  1.110E+02  6.79184E-01  2.01193E-25  7.18473E-09  0.00000E+00  1.0E-07
  1.115E+02  6.83251E-01  1.96482E-25  7.01650E-09  0.00000E+00  1.0E-07
  1.120E+02  6.87303E-01  1.91881E-25  6.85219E-09  0.00000E+00  1.0E-07
  1.125E+02  6.91342E-01  1.87386E-25  6.69168E-09  0.00000E+00  1.0E-07
  1.130E+02  6.95366E-01  1.82995E-25  6.53487E-09  0.00000E+00  1.0E-07
  1.135E+02  6.99375E-01  1.78705E-25  6.38167E-09  0.00000E+00  1.0E-07
  1.140E+02  7.03368E-01  1.74513E-25  6.23198E-09  0.00000E+00  1.0E-07
  1.145E+02  7.07347E-01  1.70417E-25  6.08572E-09  0.00000E+00  1.0E-07
  1.150E+02  7.11309E-01  1.66415E-25  5.94279E-09  0.00000E+00  1.0E-07
  1.155E+02  7.15256E-01  1.62504E-25  5.80311E-09  0.00000E+00  1.0E-07
  1.160E+02  7.19186E-01  1.58681E-25  5.66660E-09  0.00000E+00  1.0E-07
  1.165E+02  7.23099E-01  1.54945E-25  5.53317E-09  0.00000E+00  1.0E-07
  1.170E+02  7.26995E-01  1.51293E-25  5.40275E-09  0.00000E+00  1.0E-07
  1.175E+02  7.30874E-01  1.47723E-25  5.27527E-09  0.00000E+00  1.0E-07
  1.180E+02  7.34736E-01  1.44233E-25  5.15064E-09  0.00000E+00  1.0E-07
  1.185E+02  7.38579E-01  1.40821E-25  5.02880E-09  0.00000E+00  1.0E-07
  1.190E+02  7.42405E-01  1.37485E-25  4.90968E-09  0.00000E+00  1.0E-07
  1.195E+02  7.46212E-01  1.34224E-25  4.79321E-09  0.00000E+00  1.0E-07
  1.200E+02  7.50000E-01  1.31035E-25  4.67933E-09  0.00000E+00  1.0E-07
  1.205E+02  7.53769E-01  1.27916E-25  4.56797E-09  0.00000E+00  1.0E-07
  1.210E+02  7.57519E-01  1.24867E-25  4.45907E-09  0.00000E+00  1.0E-07
  1.215E+02  7.61249E-01  1.21884E-25  4.35257E-09  0.00000E+00  1.0E-07
  1.220E+02  7.64960E-01  1.18968E-25  4.24842E-09  0.00000E+00  1.0E-07
  1.225E+02  7.68650E-01  1.16115E-25  4.14655E-09  0.00000E+00  1.0E-07
  1.230E+02  7.72320E-01  1.13325E-25  4.04691E-09  0.00000E+00  1.0E-07
  1.235E+02  7.75968E-01  1.10596E-25  3.94946E-09  0.00000E+00  1.0E-07
  1.240E+02  7.79596E-01  1.07927E-25  3.85413E-09  0.00000E+00  1.0E-07
  1.245E+02  7.83203E-01  1.05315E-25  3.76088E-09  0.00000E+00  1.0E-07
  1.250E+02  7.86788E-01  1.02761E-25  3.66966E-09  0.00000E+00  1.0E-07
  1.255E+02  7.90351E-01  1.00262E-25  3.58041E-09  0.00000E+00  1.0E-07
  1.260E+02  7.93893E-01  9.78170E-26  3.49311E-09  0.00000E+00  1.0E-07
  1.265E+02  7.97411E-01  9.54251E-26  3.40769E-09  0.00000E+00  1.0E-07
  1.270E+02  8.00908E-01  9.30849E-26  3.32412E-09  0.00000E+00  1.0E-07
  1.275E+02  8.04381E-01  9.07952E-26  3.24236E-09  0.00000E+00  1.0E-07
  1.280E+02  8.07831E-01  8.85549E-26  3.16235E-09  0.00000E+00  1.0E-07
  1.285E+02  8.11257E-01  8.63628E-26  3.08407E-09  0.00000E+00  1.0E-07
  1.290E+02  8.14660E-01  8.42179E-26  3.00748E-09  0.00000E+00  1.0E-07
  1.295E+02  8.18039E-01  8.21191E-26  2.93252E-09  0.00000E+00  1.0E-07
  1.300E+02  8.21394E-01  8.00653E-26  2.85918E-09  0.00000E+00  1.0E-07
  1.305E+02  8.24724E-01  7.80556E-26  2.78742E-09  0.00000E+00  1.0E-07
  1.310E+02  8.28030E-01  7.60889E-26  2.71719E-09  0.00000E+00  1.0E-07
  1.315E+02  8.31310E-01  7.41644E-26  2.64846E-09  0.00000E+00  1.0E-07
  1.320E+02  8.34565E-01  7.22812E-26  2.58121E-09  0.00000E+00  1.0E-07
  1.325E+02  8.37795E-01  7.04382E-26  2.51539E-09  0.00000E+00  1.0E-07
  1.330E+02  8.40999E-01  6.86346E-26  2.45099E-09  0.00000E+00  1.0E-07
  1.335E+02  8.44177E-01  6.68696E-26  2.38796E-09  0.00000E+00  1.0E-07
  1.340E+02  8.47329E-01  6.51424E-26  2.32628E-09  0.00000E+00  1.0E-07
  1.345E+02  8.50455E-01  6.34521E-26  2.26592E-09  0.00000E+00  1.0E-07
  1.350E+02  8.53553E-01  6.17980E-26  2.20685E-09  0.00000E+00  1.0E-07
  1.355E+02  8.56625E-01  6.01793E-26  2.14904E-09  0.00000E+00  1.0E-07
  1.360E+02  8.59670E-01  5.85952E-26  2.09247E-09  0.00000E+00  1.0E-07
  1.365E+02  8.62687E-01  5.70451E-26  2.03712E-09  0.00000E+00  1.0E-07
  1.370E+02  8.65677E-01  5.55282E-26  1.98295E-09  0.00000E+00  1.0E-07
